id,PC1,PC2,PC3,PC4,PC5,PC6,PC7,PC8,PC9,PC10,PC11,PC12,PC13,PC14,player_fifa_api_id,player_api_id,overall_rating,potential,player_name,birthday
53320,0.20215402416976505,0.698054210642838,-0.7919613385814743,1.2912647216247437,0.18979986535536927,0.3504545552250346,0.06903873788004608,-0.5132968343022917,0.7011213946265139,-0.4526299701909782,0.1426998157488673,0.03795503265007843,-0.15569039658756184,0.03674392087624588,223831,164141,69.0,69.0,Fabio Ervoes,1987-02-26 00:00:00
45925,0.39188330520634296,-0.09163369286863543,-0.25178618522576524,-0.5770992865047041,-0.05864373962483468,0.4150590608822667,-0.8050610909304073,-0.3478276326585546,-0.2689407892690475,0.1707536638108164,-0.284253450378963,-0.1445190048901699,0.10837651638853972,0.22057897626646428,167437,27485,69.0,69.0,Dominik Stroh-Engel,1985-11-27 00:00:00
175624,-0.3301651669174373,0.4123410945832595,-0.2504744985981768,-0.6495798225523173,-0.4140125294216296,0.026450729726945184,-0.4216527322052305,0.2612638554098286,-0.05392658580443558,0.03211724799936524,0.1016311290051989,-0.23039014662001445,-0.0510272138103647,-0.0398370043921417,175895,38366,73.0,74.0,Vadis Odjidja-Ofoe,1989-02-21 00:00:00
82441,-0.11607032513598214,-0.1048687352311646,-0.15351879292007758,-0.8086734584361275,-0.15819137704592826,-0.3688750278739766,0.3614931956951613,-0.028009323634399504,0.2334601489679828,-0.001712595073454281,-0.11899225638762012,0.15751745904476006,-0.027529490628453262,-0.009024223299023344,204778,282284,71.0,78.0,Joan Roman,1993-05-18 00:00:00
65809,0.1311025196465572,0.554896187170656,-0.22812773203873746,-0.2954495704302332,-0.5564164503722828,-0.01202485405123795,0.19945544979071572,0.15881301380952104,-0.0804893044142602,-0.16324816570897366,0.05663566674612047,0.06745141647247305,0.1690757699797716,-0.10995822771631596,194795,49885,72.0,72.0,Gonzalo Jara,1985-08-29 00:00:00
101247,0.9137783815551168,0.634134524379282,-0.2387970515244962,0.10476875359535373,-0.5549341208688718,0.540895173030409,-0.17474814057743998,-0.13016769306506368,-0.28390100291788456,0.37928320535815135,-0.22906866768365786,0.10396059174927492,0.05575115358963468,0.2741372183714913,217203,115700,67.0,67.0,Leonardo Sanchez,1986-08-02 00:00:00
81023,-0.15730077004825668,-0.19446652116427904,1.137518843311481,1.0192739039439078,-0.44678406227207823,0.1356332721581113,0.4761578769695332,-0.1054477568014321,-0.1759736373309315,0.1034916507390772,-0.2936240514438707,0.044692816173163216,-0.057684298797316916,-0.2944243829638029,204878,166065,65.0,66.0,Jeroen Tesselaar,1989-01-16 00:00:00
32566,-0.660313759704376,-0.8355245253516906,1.088953103460195,0.4019707681072454,0.017625189275127903,0.08640006650936126,-0.3746553146664614,-0.2524329351859493,-0.19879912869695707,-0.17521883734666605,-0.13514177595736912,-0.008447150155819368,0.2664920709085773,0.11877907223923174,224126,528508,71.0,76.0,Crislan,1992-03-13 00:00:00
27201,0.2509319750583762,1.275179228419833,-0.7547902995574846,0.6001756890749622,0.3152291887800747,0.11219824845514073,-0.4138826100034039,0.006822970729927388,-0.26585698261419805,0.3276141332250393,-0.3006644640859653,0.019044095567838686,-0.2296752905958171,0.0059326104791594956,10780,33828,76.0,76.0,Cesar Navas,1980-02-14 00:00:00
103460,-0.6318260868009795,-0.2881176682058379,1.1203857311616163,0.7332974774558395,-0.3756379587796947,-0.023875866948884564,0.2227442538669578,0.057236461102439164,-0.1125305841363531,-0.02533034223815375,-0.13042645077509082,-0.14466506284568506,0.06001157848807799,-0.09663112113367593,223070,661897,68.0,77.0,Louis Nganioni,1995-06-03 00:00:00
182504,-0.4881693975003112,-1.144038241171395,-0.2165710151285924,0.100443535877532,-0.2878682178358793,0.009546802761026077,-0.2316842505894158,-0.2437518150948925,-0.10318959204108426,-0.012367012838903856,-0.033313460818860684,0.1281695419130234,0.2436491965476256,-0.07561519551006977,169784,46261,71.0,71.0,Youssef Adnane,1985-07-16 00:00:00
115960,0.35007155714483146,0.4066853833915789,-0.2283398110789747,-0.288181761769902,-0.4300962756304669,0.2333548319255889,-0.11995034735004885,-0.07592362180157444,-0.21181120223082409,0.024088222115049008,0.08983739254952551,-0.1491204139957586,-0.1479462156192879,-0.11065657668376544,142550,139775,65.0,65.0,Martin Baran,1988-01-03 00:00:00
80816,-0.4837834575743591,1.1631291394344427,-0.7480588021408577,0.18269736976556236,0.3615955142784277,-0.3849627544593778,-0.2364195307833076,0.3260400721555789,0.01074686855316222,0.10029307827681223,-0.1005872348062754,0.13173202446580012,0.08408210109308792,-0.1703795663770425,112253,39990,82.0,82.0,Jeremy Toulalan,1983-09-10 00:00:00
80408,-0.5637797723354243,-0.2601247554842179,-0.5131296208759369,-0.8614979261546007,1.0311790965913403,0.3419520320561479,0.09048789278667488,0.5138920351282175,0.03703262840377975,-0.2610422030907043,-0.015392854332979516,-0.060538932588937514,-0.0057353743835251965,-0.03146389381198232,178416,42598,79.0,79.0,Jeremain Lens,1987-11-24 00:00:00
178571,0.4614384274656421,0.5892387572538957,-0.25684277077664064,-0.17019343929471006,-0.493042153478355,0.38486206558609176,-0.4170839265825845,0.05866698613529624,-0.16390247359287785,0.32743851506836197,0.3928432704005386,0.02627908999072243,-0.30871289978433464,0.04066926756678952,140393,49833,68.0,68.0,Waldo Ponce,1982-12-04 00:00:00
86019,-0.9521135196770782,0.1998494274590288,0.6035575204431167,1.3064310860318895,0.5948749429648297,-0.2618477076071595,0.08209362041504653,-0.2546015104496228,-0.1863106452865336,0.1303325023396544,-0.10435048659469336,-0.09341956957818454,0.09034969083615743,-0.012095605667236385,170472,25830,68.0,68.0,Jonathan Parr,1988-10-21 00:00:00
37102,0.19494395082483545,0.5181582332858223,-0.31944485734764466,0.6711096218293573,-0.9282936655260462,0.6869512715050005,-0.11534920306675467,0.04141964878632416,0.8493503894034512,-0.2704042229597655,0.0693432422692638,0.17908316261531346,-0.07165804558671196,0.2736863236390834,166072,19249,78.0,78.0,Danilo,1984-05-10 00:00:00
68915,-1.1818542876396017,-0.09374371884990168,-0.7244008122382045,0.8031656925817043,0.30270713865165105,-0.4281257591259754,-0.10522493509091736,0.018262734742537368,-0.017431999551277003,0.21939032697852745,0.13242571288270907,-0.018994980869978962,0.11146885864067356,0.06364201843146945,184469,155129,73.0,75.0,Harry Arter,1989-12-28 00:00:00
100828,0.08268046002103673,-0.14966605197450286,-0.5456881612250557,-0.4907820756329109,0.9988570115587246,0.840180189592221,-0.13680345656774112,0.13247571547675815,-0.2730075120288278,-0.04455756882551322,0.025578047247399868,-0.1895569338098782,0.08008466394930625,-0.10105774398797664,156167,35454,67.0,67.0,Leon Best,1986-09-19 00:00:00
105291,-0.10480628857871473,0.24836612253613397,-0.21090391118086,-0.6312007455377009,-0.3264020158644957,0.014603939694186144,-0.1427969258977151,-0.00010688713405664725,-0.004925881716294791,0.2381830712392231,0.017335810130875078,-0.17806394138816295,0.0652029814477847,-0.06994759584523254,184339,37537,67.0,67.0,Luigi Giorgi,1987-04-19 00:00:00
130851,0.047957987612635214,0.5965530700254622,1.1344711019617002,-0.10443556775726634,-0.11216155594524144,-0.08127400387983116,0.4989087336039692,-0.1362641986314514,-0.028109596428467845,-0.10019644634946973,-0.03158607762573172,0.01599007467405024,0.2224838373012856,0.049929982352998836,223802,470499,67.0,67.0,Nelson Barbosa,1988-01-01 00:00:00
138810,-0.7376484761245347,0.10871831731988976,-0.7400983777282778,1.1833612661863109,0.15765321144442107,-0.25417477201979444,0.0009758543852115985,-0.027842997757808033,-0.2617405450235471,-0.07873980201448948,0.12951239593486955,-0.1829454174433922,0.005921297906623671,-0.0794929382682378,204450,302823,70.0,72.0,Pape Diamanka,1990-01-10 00:00:00
60756,0.6910340863550474,0.7609770562643248,1.0774571780914142,0.2665493802378249,-0.1448178946177386,0.3076268795466061,0.03396300253045674,-0.14946998507068882,-0.1315062826266022,0.19409919919820548,0.3071775370523852,0.5170728854100718,0.11998348514026785,-0.02532246860011569,45062,30739,65.0,65.0,Gael Givet,1981-10-09 00:00:00
117859,2.399304403726312,-0.5959565192146277,-0.08375704376820907,0.32166856813401296,0.14408217023277506,-0.3634742924475009,-0.08847967069844928,0.477209332380762,0.1447935052481455,-0.032948276945903264,-0.09769525180094904,0.04501685951146958,-0.02899284347644828,-0.043390905980078484,208104,261348,75.0,80.0,Matheus,1992-07-19 00:00:00
11038,-0.910656946684387,-0.7382792388356632,-0.4800360137828209,0.361664451441945,0.4410423767150587,0.32320899153099397,0.9222799405388746,0.5330528104230013,0.10791542930119294,0.15528389279982194,0.002819776672856309,0.3327707697703249,0.04226609248218376,0.2389621574538352,226370,605507,70.0,82.0,Andre Horta,1996-11-07 00:00:00
137784,-0.6891430388138655,-0.961417923127774,-0.2185638962798183,0.1242898432475322,-0.4227573403829847,-0.05022480954200372,-0.14342626104865994,-0.08009124105677644,-0.1503418396031476,-0.2426746191343053,0.03340934025667302,-0.1005652838659424,0.03931278337682498,-0.1302071715709489,199387,208672,73.0,73.0,Pablo Chavarria,1988-01-02 00:00:00
120986,-0.3710352981601772,0.2204037013208701,-0.2836518111230982,0.2257953019760627,-0.7678754182966092,0.3377726493977192,0.05852154703523959,0.023318730974990785,1.0109193562821353,-0.32415378868395656,0.0881214965090372,-0.0695939427667261,0.06532735192063402,-0.10587710259656843,203434,263260,73.0,76.0,Mauro,1990-10-31 00:00:00
33793,0.3871563596597457,0.10337149287342197,-0.17585048167256673,-0.4164598222329252,-0.301123492599594,-0.0450778210527176,0.5338915901553211,-0.3621445480285641,-0.07752266422697437,-0.11617567322731748,0.015948739544580832,-0.0006462504636561839,0.09405343635695357,-0.008584886713647601,210967,356400,57.0,67.0,Dale Carrick,1994-01-07 00:00:00
123580,-0.6354056794882345,-1.0594770404411544,-0.4969163470788927,0.3433613157181953,0.6705702035248958,0.6189416595774433,0.408893583953894,0.2114696228943943,-0.2141379592136065,-0.05921503205981257,-0.1753238088101377,-0.2255284331608257,-0.09005524866673711,0.004507639468265307,203043,282253,68.0,72.0,Michael O'Halloran,1991-01-06 00:00:00
81444,-0.1900331168661285,0.21559518386364004,-0.2297371840809077,-0.6985059616179946,-0.2953969942594047,0.009060973347153249,-0.25275690082650115,0.015523962935024725,2.357344981744127e-05,0.18616146462964686,0.08184542685965343,-0.08184851385356988,0.10321962597305052,-0.023094302745775,138089,26771,67.0,67.0,Jesper Joergensen,1984-05-09 00:00:00
66674,-0.4710529102170885,0.9867849260767692,0.613364901830996,0.3063959377554001,0.9394110288365436,-0.4600630369493237,0.11174243551188208,-0.20958482766155775,0.010005436963895576,-0.030774491956551606,0.14475391058762718,-0.00802163246058212,0.058276342508530435,-0.01930267203670689,200374,240790,66.0,71.0,Gregor Breinburg,1991-09-16 00:00:00
171873,0.5579146361100157,0.5712805290810324,-0.23400830828101365,-0.07976038799349057,-0.5479134919153789,0.27867430909429386,0.03416773365349055,-0.03115739401311615,-0.2401337460995846,-0.03264616827518396,-0.011606656029157726,4.005236289091342e-05,-0.06949201051139826,0.1003727621728993,157395,37326,69.0,69.0,Tim Sebastian,1984-01-17 00:00:00
28806,0.041169942195230534,1.0104298620611676,-0.7132680841105786,0.4017112845562417,0.4117564509883765,-0.30170873447605223,0.23427954463557016,-0.13315711635913707,-0.14693437543593935,-0.094257847522057,0.08923521945855388,-0.0033417289236366554,0.044176608487487286,0.005481173722340133,178187,45496,68.0,68.0,Christiaan Kum,1985-09-13 00:00:00
28906,-0.5283831386339064,-1.0498704023074537,-0.5393671685625826,0.3831364448954155,0.7114357408079179,0.8090408406963403,0.02601989341400901,0.16701013478210416,-0.30691965926114884,-0.009536920651591143,-0.015202032514916673,-0.09635603282490993,0.058321651571583484,-0.18680291523112666,186525,111068,69.0,69.0,Christian Bekamenga,1986-05-09 00:00:00
131351,2.3421263043798657,-0.6515094671953154,-0.09794422831729767,0.28528503335497324,0.17637911947836565,-0.4472105816892473,-0.17551133621263346,0.5732483024209557,0.11601934277065702,-0.28931155118174795,0.0186060799932174,-0.0021921620043318306,0.057947937890959735,-0.09551468136755348,194404,176186,79.0,81.0,Neto,1989-07-19 00:00:00
27741,-0.6405472472718016,-0.9437107591155328,-0.2678806743484056,0.14307596894216798,-0.3919323920336536,0.18261865184206075,-0.6188217176653809,-0.08986251879685775,-0.2768122067496431,-0.2754223476839148,0.08321814412121653,0.08124755932429946,0.020709900297282344,0.049130101807034615,195671,187266,77.0,79.0,Charlie Austin,1989-07-05 00:00:00
27710,-0.8824294691562526,0.573261674305562,0.7474940562648955,-0.43405207482853936,1.0646091341236357,0.6649671471664901,-0.20099920847567693,0.6106038449589405,0.0073942922229571426,0.28801688391482844,0.2174006572191466,0.019271215101246776,0.12291510286317825,-0.05514550874627109,155976,39109,75.0,75.0,Charlie Adam,1985-12-10 00:00:00
170156,-0.25928370917501353,0.8647884896812983,-0.7190920709130899,0.13920365368053922,0.5370534387294981,-0.3900727948919942,-0.11239574140191796,0.0063399268292097894,-0.024032147001102653,0.12845691866105466,0.08882245052465919,-0.05951647690419407,0.0074963765135717605,-0.2108387244396032,183356,93994,71.0,71.0,Thomas Ayasse,1987-02-17 00:00:00
103335,-0.05355306983303406,0.6204790196202078,1.1063898045294889,-0.14309486896502474,-0.09944511451925517,-0.053594679270781084,0.056269591071308335,0.11579415982005152,-0.07440753912012361,-0.20125425237523856,-0.09568775306177756,-0.1588723874947818,0.0062841807951225,-0.11076789063654484,193468,176680,70.0,76.0,Loris Benito,1992-01-07 00:00:00
68008,-0.008553597233773226,-0.12923026610972835,-0.17708203563673675,-0.756013263651145,-0.12553654303445624,-0.17502182766694355,0.10128229637049498,-0.1615994805322153,0.040781568904821215,-0.11422193466912076,-0.13706912716642838,-0.10621044792065126,0.037368678403981344,0.026757114373659564,193346,172346,69.0,73.0,Guus Hupperts,1992-04-25 00:00:00
35345,-0.2912312422215741,-1.192845247887897,-0.17932325055425927,0.15903170395630606,-0.2620312466111639,0.07512948523543926,-0.13783502006465467,-0.3580735271809715,-0.09682812595100193,0.1882163527145912,-0.1701615179659596,-0.06622726332841701,-0.10713797263210192,-0.052355050380573004,222685,535957,64.0,74.0,Daniel Follonier,1994-01-18 00:00:00
68033,0.27369713711306426,0.4253094606557175,-0.1964951500987792,-0.3159319799403873,-0.4729823125880143,0.030382691304767083,0.22554937738263145,0.020031615520977826,-0.0414929406781658,0.13146950025624562,-0.05983492220766237,-0.02424946123564815,0.025325831870669842,-0.035434133944972634,209764,106373,66.0,68.0,Guus Joppen,1989-11-14 00:00:00
10495,0.17230384298760548,0.6391408297285663,-0.2386564430623856,-0.2344186677955033,-0.5976698899961929,0.1030262599569036,0.011493021823971113,0.2488978642461603,-0.13707491125785098,-0.1823500806236104,-0.15508983741967078,0.049006574941320116,-0.09272575672349392,0.042057972314184434,189488,145561,76.0,76.0,Anderson,1988-01-10 00:00:00
157038,-0.05987474606870043,-1.2920338779588216,-0.18253728657663812,0.2553824710974165,-0.22923628153430275,0.11684326596926205,0.11259778136079272,-0.6308612074921396,-0.2349010366828478,-0.1610615793892406,0.05468919562616096,0.057757263794728814,-0.15642739635983388,0.06472398134036447,212637,422412,62.0,66.0,Samuel Afum,1990-12-24 00:00:00
84768,-0.36515213810505903,-0.10972602810040026,-0.24816503958548145,0.7754804326812401,-0.9838071895152518,0.1344046518224054,0.14848622264650416,0.3648458765822848,-0.2531906722311821,-0.23311472001945505,-0.3845297562772592,0.21906420254423992,0.02216929708786354,-0.18282364980352214,203574,263653,77.0,87.0,John Stones,1994-05-28 00:00:00
28052,-1.0679123649735007,0.23432094881137225,-0.7974422591479382,1.047138113040747,0.13909719830680162,-0.050153880316019514,-0.6867520962330299,0.16125101980963802,-0.3347437119204376,0.06265772516552515,-0.009313346164299631,-0.04461597486679407,0.049869141470029965,-0.2313845281042144,219470,426612,76.0,76.0,Cheikh Ndoye,1986-03-29 00:00:00
169396,-0.5210156255399229,-1.0595243311586735,-0.1883848979983209,0.1692456799259009,-0.3867908554098147,-0.09010484918422818,0.17669719556631328,-0.2632770887454376,-0.1318926772208374,-0.33107117915778705,0.21735353797553225,-0.08782270210165649,-0.13708575622507646,0.0067043917007622855,210011,305831,67.0,75.0,Terell Ondaan,1993-09-09 00:00:00
147305,-0.6347379687865342,-1.1685843334163195,-0.4650708008875235,0.28046984963408506,0.7171278820903618,0.3953949293647124,0.8348137789731871,0.15022635973493567,-0.0117968912609554,-0.01135587746630777,0.2387020009166584,0.16539525190446566,-0.030210661851796036,-0.015632934272567685,178084,41163,65.0,65.0,Rayco Garcia,1987-03-23 00:00:00
106395,2.5689011745398176,-0.606635442692372,-0.10393017236144864,0.367939611725999,0.18649485707106545,-0.07399100010834457,-0.3031186636945675,0.19004084841118246,0.0030747134786078467,0.1792471022373555,-0.20379938260189015,0.01609102132343088,0.0030124594513969444,-0.19355676386734946,210019,355347,67.0,77.0,Lukas Raeder,1993-12-30 00:00:00
154680,2.3983224172926825,-0.6963793781464587,-0.08447502343917823,0.2631772021494483,0.2055052993668864,-0.31383288489621586,0.002340419143991461,0.22412049387693805,0.08704620910708391,-0.08573345164527615,0.08132687237456816,-0.0030756052892088677,-0.011909155530655077,-0.019761559478803547,135073,42702,72.0,72.0,Rubinho,1982-08-04 00:00:00
11328,-0.3595524270520649,0.5863508662838397,1.08800951085056,-0.3603293299094801,-0.04396046792923425,-0.05397626345404733,-0.16605250023852494,0.13774734040658454,0.027426818280029783,0.008749588323918969,-0.005158416082058495,-0.022261113561535203,0.13150039145894604,-0.017714913755475473,205598,281205,71.0,75.0,Andre Sousa,1990-07-09 00:00:00
153763,-0.3708074014107823,0.15746948980956627,-0.23634389807923745,-0.7957673881700661,-0.26995970285999416,-0.12266002776780505,-0.37134015017643823,0.246520591738282,0.017156458949067657,-0.1963894279325792,-0.31672531261149833,0.009626613984422924,0.0906226001591915,-0.008698457863175621,199189,215384,80.0,88.0,Ross Barkley,1993-12-05 00:00:00
158269,-0.12642416327116898,0.19854299378498635,-0.4913780486690407,-0.3992175673538969,0.7139368410711776,0.46097532770395205,0.6762281075254115,0.4511143329731395,0.032102694687830266,0.14427076427047353,0.04263010269133682,-0.017478429536329426,0.14545703494255227,-0.08441039373723071,201085,215551,66.0,72.0,Scott Allan,1991-11-28 00:00:00
12272,-0.959375154385352,0.1908026092541599,-0.6954175307887759,1.1016126631259868,0.09260824741808482,-0.4127993357751138,0.15625562025189652,0.21848524024337276,-0.05271829065758616,0.15369280153099274,-0.1225222672860036,-0.1097691728634811,-0.21203893669955365,0.007585890676821844,176687,39841,75.0,75.0,Andreas Beck,1987-03-13 00:00:00
179882,0.08997052603603098,0.4034660188184749,-0.22694670835495195,-0.4150687682523997,-0.440048055630544,0.022004416897322764,0.011667406361530607,0.038042654288656,-0.08529851540229061,0.02216102154134036,0.1846914595249909,-0.15281340205495048,0.1631764641555354,-0.0373838598891264,200322,209099,67.0,68.0,William Soares,1988-12-30 00:00:00
31341,0.08872234525659357,-0.2603602952155911,-0.14162903838913166,-0.7822498319679124,-0.06009836400226256,-0.29507864993171196,0.41710537859519536,-0.30048124139435384,0.14885516927267925,-0.017184236338167475,0.08596620508885991,-0.016864472631126868,-0.04696525224930015,-0.013201096659197777,197376,185518,65.0,69.0,Clemens Fandrich,1991-01-10 00:00:00
24336,-0.3016782569784249,0.4182780004563056,-0.2473300502471939,-0.6013081583740167,-0.4638042741361134,-0.0975402727892842,-0.03756084300276683,0.20835393896682186,-0.04207011661582009,-0.2328299186435451,-0.14722370332671295,0.14413898869141945,0.2774314704354468,0.17045232035832353,203864,193937,74.0,84.0,Bruno Zuculini,1993-04-02 00:00:00
12347,-0.4083524168618579,-0.04088985009242619,-0.2953905896083336,0.7339761088295611,-0.9553111122435758,0.4124959704735276,-0.4493021455349209,0.34837380057750145,-0.2973922466254544,0.17780331857439385,-0.059478835483224225,0.2315248395696132,0.01604259096215235,0.1576674976762343,156713,30424,79.0,79.0,Andreas Granqvist,1985-04-16 00:00:00
41891,2.365578896320806,-0.6308336119141533,-0.08357227512091014,0.2606684174879528,0.17356198427071445,-0.22604275801778284,-0.0916360368056066,0.2341481051680057,0.08019939342993654,0.11981523352478082,-0.23533009499941274,-0.06609726125461153,-0.047752905712983164,0.07296698231487105,188657,127712,70.0,74.0,Declan Rudd,1991-01-16 00:00:00
146432,-1.4510854927309995,0.1111479548771075,-0.7382553292842353,0.8191620806981234,0.140038989971823,-0.5243426897600798,0.012808384720216478,0.2462806892173807,-0.07775204261477113,-0.18147145277251792,-0.04685188053856769,0.06823690930779723,0.037119607832399634,0.0107793732975803,184943,79574,80.0,80.0,Ramires,1987-03-24 00:00:00
58800,2.1449175312356537,-0.5018295152785981,-0.11599838208304387,0.21567156455354405,0.10893047467703727,-0.15534252194801962,-0.15019236929829174,0.16490291950892266,-0.001548086701422948,0.044014680856543364,0.13862823346846395,-0.16336355264509886,0.05549512265625468,-0.08864825096859655,142747,34485,65.0,65.0,Franco Costanzo,1980-09-05 00:00:00
4293,2.1161780241843458,-0.3960710442862028,1.2274249206760417,0.4841645922583908,0.5041108750893243,-0.20203485580490396,0.24125453498025895,-0.1819935115166888,-0.02272816775085466,-0.1513128988327401,0.2616307068845481,-0.1679842061074183,0.1619393944220702,0.048658983962888334,173681,32845,60.0,61.0,Alan Martin,1989-01-01 00:00:00
9501,0.0016345520630062953,1.1332941941916594,-0.7213016060999519,0.4782026907665192,0.3169585127298706,-0.3394716110627005,0.3118780763031882,0.011518199847809408,-0.17930758740679506,-0.3775930206562093,0.06268275632168839,0.12226699997865935,-0.114756763878836,-0.005443499137399649,202935,257855,76.0,78.0,Alvaro Gonzalez Soberon,1990-01-08 00:00:00
41601,0.8556952929702831,0.5436374284539751,-0.216716136998196,0.058860622182979036,-0.5364962422357472,0.31376440272949385,0.141084467899625,-0.10439271911007336,-0.2407938577743059,0.11427206268353325,-0.20450484003442626,-0.052110349992098924,0.081696455687976,0.15806409770729948,198841,444186,65.0,67.0,De Amo,1990-01-13 00:00:00
104482,2.5215719485589583,-0.6902594873407519,-0.07865635987173981,0.3422436672129677,0.19725178889328607,-0.3707642363095368,-0.021483819606491285,0.3685424871675661,0.12829392907931345,-0.06672006617777201,0.04734111884954947,0.07602402686543494,0.06179506779436408,0.049134626474424084,190941,66757,75.0,77.0,Lucas Hradecky,1989-11-24 00:00:00
88035,0.1400937436884251,0.5511232218586684,-0.21121412605085546,-0.29341002399551114,-0.5613192565196753,-0.00242700433907966,0.25543377950499224,0.13077788348693326,-0.08035090200310027,-0.061892566838690766,-0.10538421020023696,-0.010944533976434724,0.11589741112475613,-0.2536231652283681,172685,38148,70.0,70.0,Jose Angel Crespo,1987-02-09 00:00:00
30726,2.4264319643260577,-0.575138051343176,-0.09758671130524003,0.35848882012755395,0.1310438908363718,-0.3058110878884561,-0.130312459688706,0.4270425296129314,0.04358875073867509,-0.1493283745623742,-0.11743875479677618,-0.1012979678027867,0.04293896077003925,-0.0905974675048536,201325,103218,75.0,75.0,Ciprian Tatarusanu,1986-02-09 00:00:00
125472,-0.4032702313549866,-0.10927434117911188,-0.1947729786254578,-0.9741416989596478,-0.10472402602793453,-0.2537709501161453,-0.19734749916886465,0.06847869311800955,0.17166924967851022,0.006639783761383706,-0.05363990462378659,0.012409351315150726,0.03490731696977565,0.010526124013795905,192635,164128,76.0,77.0,Miguel Rosa,1989-01-13 00:00:00
166338,-0.21901598948253495,-0.08639263811277467,-0.18644465537372248,-0.8693137593887419,-0.1309131028869628,-0.32217789501595595,-0.03882503029130541,0.12815443447383087,0.2521687320656997,0.16036868733540374,0.026645535615677642,0.2285025051493993,0.18551930981272302,-0.030222089504506174,170570,24213,75.0,75.0,Stephen Ireland,1986-08-22 00:00:00
70933,-0.02065826088151321,0.09095150253168842,1.0444713658975602,-0.4906959655138471,0.3540723772741769,0.3574762162368064,-1.1201370484808768,-0.2450498589324949,-0.2103555511767884,0.07551256442657919,-0.1445995951093763,-0.13584791345575062,0.187196858292096,0.18469856818709834,138984,37550,75.0,75.0,Hugo Almeida,1984-05-23 00:00:00
134590,-0.6930308777339687,-0.16778023826159386,-0.5169320538339496,-0.8900742637232432,0.9735101406476558,0.3855428277831972,0.12475637608549045,0.4799619712571794,0.030896021616175974,-0.1608681723897056,-0.15267236609600102,-0.14217832676501044,0.10283717148067544,-0.0045089321829219885,183108,46120,78.0,78.0,Nordin Amrabat,1987-03-31 00:00:00
87763,-0.30821051492637525,0.7358550627912875,-0.7818990189536988,1.0135147905393491,0.19068937202981945,0.2134458589162973,-0.2029377698834933,-0.20112894993548855,0.9007552083584328,-0.0453526336617462,-0.08696312010792168,-0.171216833024955,-0.08134772920580086,-0.16238259388341447,199674,171338,72.0,72.0,Jorge Teixeira,1986-08-27 00:00:00
30635,-0.5671901919519292,-0.6540709087472022,1.056655943526858,0.5253086557042153,-0.06462810462159099,0.27872591363260035,-0.560120076992673,-0.27670084241992904,-0.2853459148509225,-0.02299707636001671,0.19265253642313154,-0.009628294758861124,0.205167724850716,-0.02406828681213492,164361,43303,69.0,69.0,Cicero,1986-05-08 00:00:00
139414,0.7342749831276787,0.2983106187433387,-0.2831372523220977,0.8122835830288557,-0.7880733181997841,0.9346927652998552,-0.12843421162174928,-0.3553654984995421,0.714377352321613,0.05048546113811808,-0.3897319074294953,-0.16058449336840344,-0.042125978217688334,0.08601756002643203,183601,93039,67.0,67.0,Patrick Fabian,1987-10-11 00:00:00
182274,-0.6331572340183165,-1.0553093366568251,-0.17566953311953795,0.09024835555645196,-0.37396666324280203,-0.14371324625852447,-0.03404269063915116,-0.04113210357431535,-0.00959958216414648,0.05760406736779854,-0.30476970442381895,-0.17863766526054514,0.017367676068426076,-0.006746430791465498,189945,147959,72.0,74.0,Yoric Ravet,1989-09-12 00:00:00
38163,0.0906037099032422,-0.2881236836481433,-0.1960480749078292,-0.8206139363838572,0.01965007524400609,-0.0011635956788860256,-0.2561130095138693,-0.3482303537900681,-0.04235027794519911,0.0013175492465145502,0.09170241755410363,-0.21082011494231886,-0.0778860444061693,-0.10531856544549506,189181,164695,66.0,67.0,Darko Bodul,1989-01-11 00:00:00
31884,0.07689743817574557,0.2010124092334087,-0.18565944756080066,-0.5437895191871515,-0.3331727035022217,-0.05579373495474181,0.23506620193172775,-0.12908100652870325,0.0023576824444050213,0.09528114603583583,-0.020602235128378464,-0.11316000839884785,0.03228136682010212,0.005025938249395802,204360,419765,63.0,68.0,Conor Newton,1991-10-17 00:00:00
146659,-0.8348657607146985,-0.2167177394465019,1.0784904860864104,0.5801713538076333,-0.3308775950268988,0.26195119721465004,-0.5295967086939055,0.1311946356583338,-0.09420904251232266,0.58262155687652,-0.25655552128229153,-0.12686818816376064,0.06318970797247463,0.0019240733561797386,204493,215170,69.0,73.0,Raphael Holzhauser,1993-02-16 00:00:00
60112,0.4984600525988995,0.9922282853516852,-0.6919503429766428,0.6208026271121897,0.4184977265863775,-0.19978347521110387,0.3286154912626377,-0.21686691994953225,-0.16935759636786096,0.0876000950889499,-0.1527146632249165,0.04246516655188535,-0.04500471492667772,-0.13822672166261726,215527,101586,65.0,67.0,Freek Heerkens,1989-09-13 00:00:00
12551,-0.36209583793382,0.2375061351755063,1.134032745027843,-0.5572488086345802,0.15994772791018352,-0.19938896625865213,0.046618889364127794,-0.11960504125249195,0.13784133591712652,0.10968907408249964,0.16061906452430888,-0.07895092519461333,0.02306861986374833,0.05631104529197153,198070,192712,67.0,71.0,Andreas Ludwig,1990-09-11 00:00:00
